Date,TCS,INFY,WIPRO,HDFCBANK,ICICIBANK,SBIN,RELIANCE,LT,HINDUNILVR,ITC,MARUTI,SUNPHARMA,BHARTIARTL,TATASTEEL,NIFTY50
2016-01-05,-0.025134826535119482,-0.0037051075114232753,0.00230774076047113,-0.002894136127769057,-0.019791337037334333,-0.042138095892084684,-0.014341479589563857,0.00032926305604637674,-0.006422002161990108,-0.01553543702425667,-0.016876149974820384,0.010060064870213948,-0.017759102680536938,0.0017769437897758907,-0.009311605347663128
2016-01-06,0.02509333189829549,0.021530566388634792,0.015209883464222263,0.023109474944458048,0.023694998150818363,0.02080095850395347,0.03898588895513038,0.011829451014868415,-0.02157922513087496,0.0072550955776110645,0.009615918768988487,0.014992929728983381,0.01720339274681392,0.0010713449750828297,0.013636727021931166
2016-01-07,0.0042649285160755845,-0.026436484608108383,-0.02566358745599024,0.010207121581370254,0.010349122396836377,-0.012407686758038767,-0.008267390116145204,-0.02175481048375623,-0.003732146642926878,-0.027012097488818505,-0.022187304498790535,-0.009266922825028839,-0.010499324447009357,-0.03189011056986103,-0.007456704601733091
2016-01-08,-0.00994099282553369,-0.013696668549911592,-0.005151939803214111,-0.006705933780743393,0.0023822769942117607,-0.022130990116495344,-0.013791431956672344,-0.0018019485395277864,-0.011156771194381862,0.004262092965881339,0.010574803194967803,0.02528022787652749,-0.03468277542177987,0.005821279549655004,-0.005382288150302895
2016-01-11,-0.008482369582892366,0.007133346396371826,0.026838964606447736,0.018104777039641026,0.0113173786278628,0.009831875761258548,0.02448537669098695,-0.00849326097443912,0.014143601990504498,-0.0014292749657958516,0.005707664163025026,-0.0018337449608565586,0.0076532930388461175,-0.014425572303049555,0.006326909477610963
2016-01-12,-0.006019715166839291,0.0035988701482272006,0.015692350841163084,0.010653111115029782,0.026237864545952436,0.061181313403465394,-0.005139317360907252,0.011057219311049492,-0.004532710598990036,0.029717402951630407,0.03270622355346493,0.00023680128930554924,0.016448631128458818,0.03643733058205281,0.010981445666965866
2016-01-13,0.004469706011351934,0.015807540272008338,0.011850981539846848,-0.011194725966680684,0.007420548920145976,0.01677229530433639,0.003589697958735773,-0.013912629295521815,-0.006664761314432186,-0.004917814529167971,0.019161941488675695,0.012529354568542645,0.02949962209542173,0.019562803657643568,0.004660983434976336
2016-01-14,-0.015214166884508516,-0.00936018430496448,-0.03233967194715671,-0.019096933507876845,-0.008261206210769808,-0.027676219674458283,-0.0019090415277462321,-0.009345090876106247,0.023068453636050187,0.003157604084726841,-0.017385278012503152,-0.018859354030856493,-0.009414646101413023,0.031075122145656005,-0.005624573921237281
2016-01-15,0.0011548975349793679,-0.0011472771932533033,-0.00213521967116735,0.011548127907721025,0.003015442100178516,0.021837861375743776,0.020291105039386303,0.006687495216233691,-0.007955124838076356,-0.001546599337020586,0.015286420873594716,0.005382457669972695,0.02453045971414192,0.03794849917601743,0.007783947062284499
2016-01-18,0.004555233590793168,-0.008422707299771562,0.014575438482976322,-0.0011479038132255538,0.013852838763336196,0.030958025139815628,-0.011097647618307439,0.024874050525683627,0.019065883134568133,0.00392369391934293,0.011146423479724658,0.013535350938770676,0.010517436346450332,0.043150084051422975,0.007437889548779085
2016-01-19,0.02627419972350267,0.019955650268960366,0.04093664070912012,0.02910159272184106,0.03635556213384312,0.04555460020893809,0.01063414818938384,-0.0018420285212782975,0.017829498337976243,0.0012018306249298848,0.009119897930146562,0.007210407657839928,-0.010831816377333794,0.006780084968321612,0.014658694128093583
2016-01-20,-0.0070633454641666924,-0.004163386605604822,-0.01905871339682568,-0.008484006815181036,0.013357774809591565,-0.002190281505331079,-0.0035923017489581177,-0.030159199826661206,0.024308463020363325,0.025691159899745776,0.028666396267027258,0.006559372904767003,0.01602121234777371,0.020842530668568428,0.0029620801622027757
2016-01-21,0.019266506866173212,0.005343219828095513,0.0031372310173113176,-0.02208214930223826,-0.022350935855809047,0.009818707001379079,-0.014191417453325412,-0.0026088849772983257,-0.001535781716613808,-0.015731681268801638,0.01802557939195562,0.013207296094839845,0.02798801403601916,0.02646165591855218,0.0004583380643747538
2016-01-22,-0.023483310022243204,0.009289274121528369,-0.016829667585464725,-0.01901019903340105,-0.028377801411795658,-0.0063074514273566695,-0.027565124945024323,-0.01948121740197351,-0.02471067778766906,-0.0034821954668576524,-0.03560713241454619,-0.04413318977425607,0.005455848548870109,-0.012154365006155396,-0.014003487453037582
2016-01-25,-0.001913458571663563,-0.008275181807045078,-0.003809266947690571,0.033651614198146766,0.03272063618472398,0.0518462186999298,0.010292665929631326,0.019381379638256563,0.01961657557257232,0.012830043438210734,-0.016200519402914688,0.03622746839021663,0.005182694385243862,0.051383662808367515,0.014051526860141942
2016-01-26,0.012762419013042795,0.010681203446047,0.017011677230491427,0.005224324538926945,0.0014555513650194502,0.010704484992581637,0.022842969002049327,0.002766805110128317,-0.0034066861671593306,0.002021940241909102,0.020616515442118837,0.032254672185303174,0.026994390313201,0.018789003282816824,0.009643529241558898
2016-01-27,-0.010932807336997195,0.004587928926273109,0.00635168803496422,-0.00951165510137904,-0.0385126260275289,-0.047326684137898624,-0.01210243905867908,0.010884607157985497,0.01159286597182526,-0.00826438475561133,-0.022861149085218798,-0.0005554383106396061,-0.011685502410911718,0.020714384302587614,-0.006782574984155542
2016-01-28,-0.009020945659307784,0.007106114880201131,-0.004224350961598105,0.01584804789050265,0.005051086919989251,-0.005214197995948657,0.03420105894484869,0.021990325669737642,-0.01690499426305778,-0.003044420410918893,0.017815291707965142,-0.01466351171131383,0.01573419737536879,0.03486898632257334,0.006919197671541034
2016-01-29,-0.012181621350263487,-0.009338861544826339,-0.04249801991300627,0.0208359500517593,0.007790301570715923,0.020519030259743536,0.0031708199137447306,0.028782893580478947,-0.0043355195354293045,0.003409128800214983,0.012632126219962743,0.019253269327886142,0.02814609719689902,0.005711605087361213,0.004747007055333811
2016-02-01,-0.011560424041917209,0.01121225632624691,-0.03180717042694739,0.027048024089400644,0.012531213548254674,0.007214848066714734,-0.013292792675842349,0.005368325841714579,0.01588631654620172,0.010759616601205089,0.0071448148575518145,0.0023201097544097594,-0.017991605567190202,-0.013210890308355386,0.0019501859948457489
2016-02-02,-0.0057784291438387056,0.0023501564234123767,-0.0002543650879464701,0.016403193853809124,0.01789217774514375,0.01574356254118117,0.018694586535841787,0.014979159468055886,0.0020900569167437845,0.03404483516230431,0.03276753069875081,0.0486861113104859,0.02079365544293027,0.052589688612723055,0.01383267412501944
2016-02-03,-0.025748934521911165,-0.007962976936033064,-0.01672950854933785,-0.027672992842872033,-0.016971519962240108,-0.06419625681125893,-0.04921194320992207,-0.02758966705998553,-0.005383283452302264,-0.00951720852100365,-0.014652054606414413,0.0026347710343713384,-0.0251664987679655,-0.014434970701611769,-0.018806609231432927
2016-02-04,-0.0009214323108497562,-0.004842624475788126,0.0019382891903203794,-0.019066958180329743,-0.010806514994255802,-0.01614135230619495,-0.0029019938582693534,-0.005499844455975617,-0.03288709559071039,-0.02128623000395092,-0.008912132809140804,-0.011047273610515782,-0.012204075097154363,-0.009415260040104324,-0.008947103338026147
2016-02-05,0.027689446352535858,0.025501968845044302,0.018056706096636378,-0.010837746794550728,-0.019462592091447403,-0.003184716067519836,0.01886299725313788,0.03159782452417023,-0.00857089961726956,-0.029959206007332595,0.018111010409622392,0.049616601740971863,0.026835008710697144,0.054028724640650935,0.009493684147901207
2016-02-08,0.0034588578549531357,0.01952681039346646,0.026682069305961825,0.013117076399365855,-0.0038012742013159503,0.0009377345023243692,0.036237317854171454,0.026784078438685213,0.002581390220607355,0.009525930129352888,-0.017723592676013214,0.03921450596830951,0.030382083688122972,0.014469908613416424,0.011419347033512365
2016-02-09,0.004000109232564213,-0.028814598051005596,-0.019643218434684397,0.00844221863946077,0.023635890106578003,0.02873309587206026,0.003808119954656236,0.013752788892546677,0.000539448696527391,-0.023486080360301854,0.002327946842504064,0.004885916539235037,0.025847592810555296,-0.020865481334454993,0.001979673838201351
2016-02-10,-0.0018075915095718236,-0.00247539153723357,-0.019449824533538055,0.005676159666207873,0.01484188803839117,-0.01071291662977072,0.029371768213704956,-0.005979719275347828,-0.005491977150810199,-0.005368339763968623,-0.0039005616491989696,-0.016004077412083727,-0.013505122812502733,-0.0022807680711739867,0.0006710213280038812
